Age,Gender,Annual Income,Spending Score,Potensial
83,0,78,44,0
88,0,62,52,0
55,1,108,10,0
50,1,55,55,0
58,0,171,23,0
54,0,132,34,0
64,0,97,17,0
29,1,23,12,0
26,1,121,37,0
36,1,38,92,0
18,0,46,12,0
36,1,196,34,0
38,0,59,46,0
65,0,50,88,0
69,1,178,87,0
78,0,116,13,0
37,1,166,62,0
34,1,119,33,0
72,1,59,11,0
77,0,121,81,0
63,1,99,50,0
38,0,55,94,0
86,0,161,46,0
49,1,73,64,0
62,0,87,5,0
56,0,87,16,0
90,0,114,58,0
46,0,45,55,0
24,0,83,51,1
49,1,90,13,0
63,0,74,26,1
47,0,151,59,0
28,1,56,5,0
59,0,183,66,0
76,1,170,12,0
80,0,165,4,0
32,0,174,10,0
51,0,38,6,0
55,0,159,26,0
21,1,66,61,0
19,0,38,28,0
59,1,50,8,0
84,0,181,1,0
81,0,50,12,0
56,1,104,68,0
25,1,161,14,0
63,0,32,80,1
48,1,191,100,0
58,0,187,80,0
82,1,195,22,0
65,1,169,40,0
87,0,61,15,0
30,1,162,65,0
71,0,122,40,0
28,1,119,33,0
83,1,98,84,0
48,1,192,46,0
57,0,119,67,0
55,0,83,73,0
88,1,98,8,0
76,1,29,7,0
58,0,52,11,0
67,1,199,59,0
25,1,76,45,1
88,0,151,87,0
83,1,59,67,0
24,0,50,19,0
85,1,26,35,0
36,0,106,37,0
64,1,69,12,1
58,0,122,17,0
60,0,52,97,0
83,1,41,86,0
46,0,101,83,0
35,0,96,19,0
82,0,51,26,0
87,1,77,46,0
29,0,56,11,0
62,1,98,63,0
83,0,31,18,0
63,0,22,93,0
79,0,114,81,0
69,0,143,73,0
23,0,155,68,0
50,1,106,34,0
63,1,70,1,0
87,0,113,58,0
75,0,79,11,0
26,0,191,18,0
47,1,110,9,0
57,0,74,59,0
46,1,128,19,1
47,0,152,98,0
29,1,157,3,0
55,0,175,8,0
31,1,91,55,0
58,1,162,58,0
74,0,23,61,0
35,0,44,10,0
88,1,179,71,0
53,0,76,22,1
84,1,147,84,0
28,0,196,79,0
37,1,84,76,0
84,1,191,85,0
43,1,83,36,0
82,0,159,86,0
44,0,142,72,0
86,0,149,86,0
22,0,42,94,0
79,0,145,98,0
19,1,78,37,0
40,0,174,9,0
76,1,153,24,0
84,0,71,93,0
23,0,160,68,0
20,1,75,90,0
62,0,99,26,0
35,1,150,76,0
53,1,53,95,0
64,1,86,80,0
85,0,99,38,0
61,1,185,46,0
32,0,96,10,0
61,0,62,80,1
70,1,105,71,0
59,1,126,26,0
62,1,20,13,0
84,1,78,5,0
71,1,71,32,0
35,1,137,19,0
75,1,186,68,0
20,0,169,81,0
56,1,144,85,0
51,1,131,10,0
57,1,92,3,0
32,0,199,94,0
21,1,28,52,1
90,1,197,41,0
74,1,197,41,0
89,1,23,36,0
83,1,187,61,0
42,0,77,84,1
76,1,66,11,0
19,1,115,43,0
85,1,146,16,0
20,1,49,56,0
37,0,34,86,0
78,0,64,95,0
40,0,129,8,0
44,0,179,97,0
40,1,171,11,0
47,1,90,84,0
27,0,99,97,0
64,1,42,78,1
45,1,170,10,0
27,1,56,9,0
78,0,31,8,0
50,0,52,59,0
66,0,26,40,0
40,1,129,69,0
84,0,39,80,0
67,0,143,5,0
49,1,115,75,1
34,0,20,45,0
32,0,132,63,0
30,0,135,56,0
45,0,81,66,0
80,0,52,30,0
23,1,180,14,0
86,1,81,12,0
83,1,147,11,0
19,0,34,37,0
73,1,169,91,0
68,1,189,64,0
78,1,142,77,0
73,1,146,46,0
33,0,84,6,0
88,0,51,80,0
55,0,168,53,0
89,0,112,3,0
51,1,48,35,0
73,0,156,20,0
39,1,55,30,0
52,0,34,71,0
49,1,26,26,1
26,1,107,45,0
81,1,166,48,0
54,0,23,77,0
26,1,82,26,0
47,0,178,39,0
21,1,190,64,0
21,1,109,35,0
60,1,41,65,0
76,1,88,46,0
86,1,153,66,0
85,1,135,32,0
22,1,161,2,0
24,0,22,98,0
48,0,72,14,1
44,1,168,82,0
18,1,163,2,0
52,1,40,79,1
28,0,90,30,0
60,1,159,99,0
43,1,155,5,0
51,0,33,24,1
87,0,144,52,0
72,0,88,47,0
75,0,103,6,0
45,0,33,24,1
27,0,45,84,0
71,0,34,20,1
26,1,160,100,0
76,1,111,81,0
43,1,100,54,0
30,1,65,3,0
51,1,190,33,0
76,1,56,37,0
25,1,145,90,0
51,0,56,7,0
72,0,50,100,0
70,0,102,21,0
68,0,150,36,0
90,1,131,97,0
64,1,41,53,1
18,1,151,45,0
31,0,110,8,0
37,0,73,39,0
34,1,173,60,0
37,0,146,83,0
88,1,114,55,0
58,0,42,48,0
24,0,82,82,1
43,1,82,83,1
62,1,75,64,0
84,1,200,42,0
24,0,111,40,0
78,0,29,46,0
55,0,153,93,0
64,1,57,50,1
85,1,185,37,0
35,0,200,55,0
50,0,144,49,0
27,0,180,85,0
27,1,139,84,0
24,0,32,78,1
90,1,22,88,0
53,1,84,84,0
26,0,161,64,0
69,1,178,21,0
72,1,46,31,0
25,1,126,46,1
87,1,22,57,0
27,0,161,91,0
71,0,168,22,0
44,1,185,79,0
63,0,145,59,0
29,0,69,56,1
72,0,40,72,0
47,0,65,52,1
70,0,33,57,1
18,0,50,12,0
63,1,177,51,0
43,0,170,68,0
37,0,41,34,0
55,1,164,77,0
22,0,194,9,0
50,1,67,20,1
85,0,116,89,0
24,0,128,97,0
74,1,98,55,0
87,0,50,78,0
85,1,177,53,0
33,1,89,58,0
57,1,45,74,0
30,1,103,9,0
44,1,115,84,1
88,0,128,18,0
86,0,118,28,0
52,1,182,35,0
64,0,29,50,1
79,0,170,5,0
61,0,157,5,0
66,0,29,7,0
41,0,101,12,0
20,0,41,47,1
58,1,99,93,0
79,0,44,55,0
26,1,198,31,0
24,1,82,19,1
86,1,99,41,0
90,1,65,68,0
21,0,114,59,0
49,1,64,69,0
38,1,98,21,0
30,1,147,93,0
65,0,110,49,1
75,1,126,5,0
76,0,89,73,0
55,0,144,5,0
81,0,177,99,0
41,0,107,20,1
49,0,175,68,0
52,0,33,61,0
19,1,119,79,1
35,0,40,13,0
36,0,75,72,0
78,0,134,10,0
42,1,29,40,0
54,0,105,67,0
64,1,80,92,0
86,1,130,2,0
83,0,193,7,0
63,0,192,13,0
54,0,79,13,0
25,0,78,72,1
64,1,85,13,0
88,1,160,37,0
78,0,152,82,0
36,0,64,17,0
35,1,162,70,0
66,0,67,100,0
21,0,51,5,0
21,1,110,95,0
74,0,56,23,0
84,1,99,76,0
51,1,140,73,0
67,0,160,37,0
32,0,56,34,0
24,1,192,36,0
21,1,143,41,0
78,1,71,54,0
64,0,148,92,0
82,0,24,32,0
19,1,30,13,1
79,1,157,84,0
40,0,151,49,0
53,1,121,64,0
53,1,117,44,0
59,0,65,5,0
55,1,196,49,0
72,0,62,15,0
32,0,116,16,0
64,1,181,75,0
34,0,40,11,0
86,0,102,100,0
87,0,58,19,0
71,1,23,98,0
82,1,170,1,0
28,0,131,61,0
76,0,153,2,0
19,1,163,92,0
88,1,66,87,0
28,1,29,81,1
80,1,92,75,0
54,1,44,24,0
30,1,152,69,0
51,1,149,50,0
69,1,141,55,0
21,0,22,52,1
77,0,94,91,0
43,1,67,28,1
48,0,41,36,0
26,0,60,66,0
22,0,199,30,0
37,0,132,52,0
49,0,37,89,0
19,0,51,94,0
70,1,150,73,0
88,1,166,77,0
18,1,40,49,1
79,1,116,54,0
63,1,192,45,0
53,0,107,77,0
20,0,183,38,0
68,0,140,2,0
26,1,136,84,0
32,1,118,38,0
34,1,50,57,0
79,0,189,13,0
69,0,95,25,0
30,0,112,21,0
30,1,32,70,0
89,1,135,67,0
41,0,23,93,0
52,1,78,65,0
44,0,26,82,1
46,1,134,53,0
37,0,147,60,0
67,1,35,62,0
37,0,102,15,0
18,1,164,15,0
35,0,186,85,0
62,0,21,61,0
84,0,147,7,0
90,0,91,67,0
85,1,33,93,0
19,1,151,9,0
40,1,85,93,0
22,1,83,25,0
53,0,141,45,0
66,1,151,98,0
29,0,60,94,0
75,1,36,52,0
89,0,103,84,0
36,0,25,76,0
48,0,96,32,0
68,1,172,56,0
27,1,91,40,0
59,0,117,63,0
41,1,196,28,0
29,1,23,87,1
52,0,54,43,0
63,1,44,83,0
23,0,159,53,0
69,0,158,79,0
56,1,83,53,0
64,0,185,54,0
62,0,148,88,0
27,0,159,72,0
30,1,133,82,0
77,0,133,67,0
61,0,95,25,0
35,0,132,97,0
40,0,25,23,1
18,1,99,24,0
25,1,63,46,1
72,0,173,34,0
67,0,44,56,0
67,0,192,22,0
63,1,63,68,0
78,1,138,1,0
51,1,61,86,0
76,0,59,76,0
21,1,158,74,0
66,1,141,38,0
29,1,133,62,0
74,1,178,55,0
90,1,144,91,0
89,0,80,84,0
60,0,102,85,0
21,1,96,96,0
38,1,70,7,0
68,1,138,14,0
30,0,200,51,0
32,1,38,52,0
52,1,190,3,0
18,1,114,72,0
33,0,169,3,0
81,0,169,15,0
38,0,75,46,1
90,0,162,11,0
72,0,53,20,0
18,1,143,77,0
74,1,158,86,0
47,1,136,7,0
44,1,83,48,1
30,0,53,87,0
68,0,185,23,0
59,0,149,39,0
69,0,102,89,0
65,1,70,72,1
61,0,76,70,0
88,0,150,74,0
81,1,196,90,0
22,1,70,26,1
44,0,105,23,0
88,0,95,60,0
67,0,129,72,0
73,1,119,60,0
59,0,125,99,0
30,0,93,13,0
32,0,179,100,0
31,1,80,73,0
42,0,178,94,0
47,0,101,37,0
85,0,61,63,0
22,1,169,42,0
42,0,34,76,1
61,0,196,55,0
74,1,37,40,0
44,1,43,4,0
27,1,101,13,0
42,0,150,84,0
51,0,125,54,1
25,1,198,90,0
34,0,65,22,0
66,0,23,49,1
83,1,92,91,0
72,0,154,38,0
34,1,38,48,0
33,0,38,36,0
59,1,125,14,0
87,1,103,33,0
57,0,157,79,0
25,1,120,5,0
42,0,175,63,0
25,0,35,80,1
73,1,167,62,0
19,0,116,59,0
43,0,86,29,0
21,0,115,14,1
78,1,190,67,0
63,0,122,87,1
21,1,78,89,0
85,0,37,86,0
79,0,133,80,0
62,0,63,48,1
40,1,125,46,1
56,0,151,1,0
50,0,60,81,1
42,1,85,21,0
27,1,192,10,0
19,1,196,95,0
59,1,124,46,0
44,0,57,50,1
85,0,127,33,0
40,0,192,50,0
83,0,28,38,0
36,0,93,92,0
69,0,143,5,0
86,0,166,36,0
48,0,187,72,0
71,0,109,33,0
57,1,190,34,0
70,1,89,37,0
28,0,142,27,0
83,1,36,22,0
84,1,157,91,0
34,0,72,21,0
58,0,30,75,0
64,1,124,73,1
55,1,157,36,0
68,1,40,39,0
40,0,149,70,0
52,1,130,98,0
83,0,34,45,0
68,0,71,36,0
66,1,172,53,0
76,1,86,34,0
74,1,108,55,0
69,0,136,80,0
38,0,89,60,0
89,0,139,95,0
57,0,76,93,0
47,0,56,98,0
89,1,187,89,0
18,0,101,45,0
33,0,76,35,0
70,1,62,16,1
27,0,146,15,0
41,1,115,2,0
60,1,51,36,0
50,0,159,3,0
65,1,120,90,0
42,0,181,5,0
87,0,109,6,0
68,1,77,67,0
27,1,110,58,0
30,1,48,87,0
23,0,50,50,0
44,0,78,12,1
24,1,96,58,0
22,0,160,71,0
90,1,29,8,0
57,1,180,27,0
21,1,71,46,1
90,1,100,54,0
45,0,125,69,0
71,0,100,47,0
44,1,59,53,1
84,0,184,69,0
46,1,184,11,0
80,1,83,82,0
26,0,22,96,0
71,0,166,77,0
75,0,129,70,0
39,0,30,65,0
52,1,94,40,0
73,1,182,49,0
78,0,86,17,0
84,0,35,8,0
26,1,43,43,0
69,1,121,70,0
78,0,126,99,0
62,1,154,71,0
84,1,117,58,0
18,0,71,7,0
82,0,182,47,0
80,1,72,26,0
72,0,197,54,0
74,1,24,35,0
57,0,45,58,0
39,0,57,66,0
70,0,104,28,0
19,0,122,36,0
25,0,198,3,0
56,1,87,58,0
36,0,43,36,0
31,0,130,17,0
81,1,85,100,0
23,1,32,68,0
69,0,151,76,0
51,1,60,63,0
88,0,39,48,0
29,1,41,58,0
75,1,137,83,0
68,0,116,97,0
87,1,130,22,0
90,1,49,83,0
58,1,86,9,0
34,1,33,64,0
79,0,171,91,0
81,1,87,27,0
86,1,196,66,0
27,0,22,77,1
79,0,181,81,0
44,1,79,45,1
47,0,44,73,0
25,0,146,79,0
37,0,149,69,0
86,1,198,18,0
38,1,147,96,0
85,0,197,3,0
21,0,45,55,0
66,0,27,10,0
18,0,179,86,0
46,1,178,21,0
39,0,109,78,1
60,0,128,65,0
74,0,139,60,0
69,1,65,98,0
25,1,133,22,1
21,0,47,1,0
34,0,87,93,0
31,1,168,27,0
47,1,188,49,0
35,1,120,71,0
30,1,172,98,0
49,0,64,24,1
44,0,173,81,0
55,0,123,99,0
49,0,163,28,0
20,1,79,17,1
43,1,66,15,1
19,0,28,23,1
24,1,67,81,1
86,0,56,56,0
75,1,76,53,0
78,1,120,68,0
84,0,106,47,0
54,1,138,82,0
40,0,184,99,0
22,1,173,29,0
18,0,174,4,0
70,0,132,82,1
86,0,103,21,0
20,0,23,81,1
72,0,90,12,0
54,1,174,91,0
61,1,109,37,0
74,0,146,77,0
57,0,149,53,0
33,0,90,71,0
75,0,64,69,0
86,0,190,46,0
59,0,84,8,0
25,0,46,64,0
22,0,151,71,0
90,1,86,29,0
69,1,167,90,0
47,1,66,60,0
21,1,142,5,0
51,1,47,64,0
46,0,180,62,0
73,1,33,48,1
66,1,103,63,0
62,0,58,66,0
53,0,175,54,0
36,1,110,87,0
40,0,156,48,0
81,1,146,62,0
49,0,28,23,1
50,1,163,16,0
67,1,101,19,0
66,1,89,26,0
29,0,43,51,1
88,1,34,35,0
85,0,61,78,0
80,0,88,39,0
35,0,71,79,0
65,0,106,13,0
83,0,180,32,0
50,1,196,92,0
87,0,99,11,0
30,1,27,25,0
39,0,157,42,0
44,0,160,19,0
75,1,135,54,0
31,0,165,70,0
79,1,71,11,0
88,1,176,8,0
65,1,48,38,0
47,0,164,20,0
48,1,50,62,0
41,1,94,26,0
30,0,110,68,0
38,1,138,83,0
56,0,117,92,0
67,0,148,92,0
63,1,184,37,0
90,0,73,82,0
32,0,39,9,0
48,1,108,45,0
84,1,64,42,0
75,1,168,87,0
27,0,62,5,0
66,0,43,28,0
46,0,179,73,0
36,1,154,93,0
50,0,182,91,0
49,0,78,18,1
66,1,74,57,1
55,0,61,50,0
38,1,65,90,0
45,1,113,2,0
23,1,199,59,0
29,1,29,39,0
84,0,162,39,0
34,0,31,30,0
56,0,119,1,0
29,0,163,21,0
89,1,120,47,0
27,1,109,46,1
20,0,79,51,1
41,0,183,15,0
87,0,155,8,0
73,0,81,92,0
67,0,197,47,0
20,1,120,30,0
42,0,92,76,0
23,1,155,85,0
28,1,155,17,0
90,1,33,32,0
76,0,95,53,0
28,1,80,95,0
59,1,155,72,0
58,1,33,64,0
27,0,110,51,1
73,0,83,93,0
59,0,185,14,0
81,0,66,41,0
90,0,43,24,0
84,0,151,98,0
37,1,149,9,0
78,0,129,15,0
81,0,186,23,0
50,1,95,45,0
26,1,39,49,1
81,1,170,97,0
81,1,135,95,0
32,1,148,83,0
60,0,199,78,0
86,0,131,93,0
52,1,184,93,0
45,1,187,91,0
74,0,187,80,0
43,1,173,1,0
88,1,124,19,0
49,0,68,46,1
81,0,154,39,0
59,0,72,18,0
62,1,53,52,0
53,0,42,19,0
58,0,30,82,0
86,1,96,74,0
61,1,76,93,0
51,0,194,88,0
82,0,48,63,0
27,0,152,72,0
52,1,172,23,0
86,1,177,32,0
75,0,100,41,0
29,1,195,27,0
79,0,171,70,0
29,0,109,63,0
41,0,127,23,1
18,0,102,50,0
54,0,79,75,0
85,0,38,43,0
71,0,20,26,0
60,0,132,21,1
53,0,160,72,0
60,0,79,15,1
59,1,164,42,0
48,1,115,54,1
32,1,113,27,0
59,1,46,86,0
81,1,124,62,0
79,0,78,39,0
66,0,188,48,0
30,0,177,70,0
39,0,102,77,0
35,0,182,99,0
77,0,40,42,0
82,0,22,81,0
68,0,155,75,0
65,1,199,78,0
52,1,192,3,0
67,1,127,68,0
73,0,183,55,0
22,1,79,78,1
85,1,127,98,0
31,0,183,1,0
61,1,154,43,0
39,0,129,78,1
70,0,68,46,1
35,0,109,46,0
72,0,129,37,0
21,0,29,28,1
69,0,116,71,0
58,0,83,17,0
53,1,33,6,0
76,0,188,34,0
70,1,180,47,0
75,0,69,70,0
82,0,23,74,0
21,0,119,25,1
24,1,78,32,0
65,1,71,80,1
26,1,170,65,0
74,1,197,16,0
84,0,147,37,0
79,1,99,33,0
34,0,31,17,0
71,0,154,97,0
19,0,164,76,0
73,1,189,55,0
69,0,176,47,0
72,0,199,52,0
51,1,148,45,0
68,1,24,85,1
26,0,149,89,0
36,1,21,65,0
46,0,33,15,1
45,1,38,84,1
78,0,172,39,0
23,0,188,33,0
73,0,20,93,0
43,1,186,39,0
39,0,57,71,0
42,0,101,8,0
55,0,95,47,0
44,1,37,17,1
39,1,176,57,0
61,0,97,66,0
71,0,98,27,0
31,1,76,33,0
38,0,104,52,0
76,0,59,39,0
41,1,173,20,0
77,0,108,61,0
48,1,112,55,1
48,1,110,47,1
86,1,42,57,0
74,0,41,77,0
27,0,47,23,0
28,1,152,85,0
56,1,174,40,0
32,0,24,12,0
43,1,94,13,0
32,0,75,29,0
26,1,131,71,0
54,1,180,16,0
45,0,102,52,0
67,1,38,81,1
43,0,56,73,0
79,1,110,84,0
78,0,99,25,0
33,0,47,31,0
33,1,117,1,0
56,0,188,47,0
36,1,156,50,0
68,1,113,93,0
28,1,137,27,0
69,1,135,75,0
69,1,79,45,1
81,1,189,32,0
36,1,197,64,0
55,1,143,92,0
19,0,121,40,0
75,0,65,43,0
32,1,84,45,0
78,0,192,94,0
67,1,144,20,0
67,0,168,44,0
48,1,72,52,1
36,1,188,50,0
64,0,163,8,0
63,0,197,86,0
37,0,128,66,0
89,1,113,15,0
76,1,137,88,0
31,1,28,48,0
29,0,97,39,0
31,0,140,57,0
71,1,130,96,0
83,1,86,3,0
75,1,133,22,0
48,1,143,30,0
81,0,137,67,0
28,1,96,55,0
26,1,128,40,0
38,1,47,71,0
84,0,199,79,0
83,1,39,68,0
53,0,31,49,1
41,1,137,72,0
48,0,198,72,0
35,1,191,9,0
83,0,106,25,0
51,1,27,8,0
25,0,24,82,1
80,0,56,72,0
83,1,108,46,0
47,1,132,55,1
26,1,86,59,0
34,1,135,87,0
80,1,68,79,0
29,1,81,43,0
38,0,198,22,0
81,0,179,67,0
27,1,90,23,0
28,1,175,51,0
41,1,84,41,0
57,0,62,57,0
28,0,61,47,1
46,1,67,99,0
90,0,153,95,0
79,1,102,62,0
86,1,176,81,0
20,0,104,45,0
79,1,27,24,0
79,1,101,40,0
28,1,164,16,0
30,0,178,18,0
49,1,39,72,0
20,0,104,73,0
70,0,171,42,0
74,1,109,24,0
49,0,42,8,0
58,0,174,51,0
86,0,44,81,0
23,1,173,63,0
86,0,118,10,0
46,0,195,90,0
63,0,68,34,0
35,0,145,25,0
32,0,127,9,0
86,0,58,80,0
82,1,136,71,0
56,1,168,65,0
26,0,25,54,1
58,0,124,66,0
71,0,34,61,0
28,1,68,63,0
56,0,90,56,0
21,1,137,19,0
59,0,96,39,0
73,1,23,89,0
30,0,69,40,0
18,1,39,94,0
72,1,104,68,0
77,0,169,80,0
83,0,171,77,0
58,1,67,16,0
43,0,108,16,1
78,0,136,14,0
88,0,155,61,0
83,1,73,53,0
72,1,63,30,0
71,1,74,81,1
35,1,123,86,0
86,1,79,43,0
90,1,142,94,0
45,1,49,19,0
63,0,124,31,0
56,0,178,18,0
27,0,185,16,0
83,1,35,25,0
27,0,66,43,1
81,1,168,54,0
79,0,194,4,0
85,0,100,92,0
37,0,75,89,0
47,0,184,65,0
19,1,120,40,0
79,1,46,67,0
81,0,130,96,0
80,1,175,27,0
71,0,34,91,0
90,1,85,79,0
51,0,148,76,0
46,1,72,28,1
43,1,120,50,1
70,0,141,17,0
56,1,90,82,0
51,1,108,29,0
49,1,171,25,0
72,0,77,15,0
88,1,31,39,0
47,1,58,98,0
84,1,24,100,0
29,0,91,65,0
75,0,171,99,0
49,1,70,95,0
88,1,198,66,0
67,0,93,22,0
35,0,105,69,0
53,0,123,77,1
71,1,54,24,0
35,0,105,9,0
77,1,72,41,0
74,0,145,73,0
46,0,87,70,0
31,1,140,49,0
20,0,191,96,0
55,0,74,94,0
84,0,37,88,0
21,0,88,28,0
53,1,79,23,0
74,0,103,40,0
82,0,27,48,0
54,0,114,94,0
81,0,142,34,0
78,0,101,50,0
50,0,53,33,0
49,1,79,36,0
82,1,191,71,0
37,1,100,83,0
25,1,197,26,0
59,1,27,79,0
62,1,53,73,0
30,1,108,69,0
32,0,176,14,0
48,1,25,31,0
78,0,60,48,0
26,1,178,66,0
42,1,109,37,0
78,0,72,19,0
40,1,25,21,1
30,1,81,22,0
27,0,125,15,1
20,1,195,3,0
79,0,101,93,0
44,1,87,25,0
78,1,184,98,0
48,0,162,23,0
79,1,51,43,0
55,0,188,29,0
19,0,45,59,0
67,1,152,18,0
26,1,117,3,0
89,1,37,20,0
30,1,198,11,0
29,1,160,82,0
50,1,156,80,0
81,1,171,15,0
65,1,107,94,0
72,1,59,92,0
29,0,61,96,0
70,0,194,70,0
24,0,170,37,0
81,0,74,81,0
87,1,123,74,0
35,1,45,6,0
90,1,192,70,0
45,1,199,26,0
26,1,199,36,0
49,0,187,94,0
50,1,183,80,0
61,0,151,38,0
61,1,156,83,0
18,1,162,63,0
41,0,181,53,0
77,0,34,54,0
60,0,55,75,0
89,0,149,7,0
85,0,129,53,0
56,1,164,30,0
54,1,114,17,0
75,0,108,37,0
66,1,104,80,0
36,0,182,76,0
81,1,57,92,0
37,1,75,78,1
36,0,50,27,0
76,1,91,47,0
68,1,155,75,0
56,1,177,26,0
87,1,153,22,0
80,1,184,88,0
26,1,44,35,0
40,0,109,72,0
89,1,53,87,0
67,1,130,46,1
24,1,83,97,0
51,1,153,81,0
47,1,179,51,0
19,1,180,40,0
30,1,76,89,0
19,1,61,91,0
83,0,184,76,0
79,1,134,33,0
56,0,104,89,0
83,1,28,90,0
68,1,170,91,0
26,0,200,37,0
36,0,44,19,0
73,0,82,44,0
64,0,196,44,0
49,1,177,92,0
85,1,26,96,0
68,1,145,87,0
39,0,62,88,0
45,1,139,21,0
59,0,131,69,0
83,0,130,14,0
37,1,70,12,0
31,0,94,70,0
73,0,50,24,0
79,0,99,6,0
26,0,124,37,0
29,1,103,90,0
39,0,103,66,0
61,1,187,89,0
46,0,190,65,0
80,1,57,79,0
54,0,89,73,0
48,1,165,70,0
45,0,195,67,0
57,0,113,3,0
31,0,45,9,0
69,1,190,61,0
70,1,96,5,0
43,1,197,89,0
24,1,192,72,0
18,1,171,41,0
58,1,124,59,0
57,1,111,11,0
60,1,52,92,0
18,0,126,62,0
52,1,84,21,0
73,1,96,25,0
70,0,51,2,0
39,0,27,95,0
86,0,53,60,0
49,1,85,70,0
55,1,174,91,0
22,0,51,65,0
62,1,37,62,0
55,0,27,40,0
47,1,174,72,0
83,1,200,94,0
22,1,187,99,0
61,0,197,93,0
54,0,166,58,0
74,0,81,81,0
81,0,99,80,0
22,0,107,12,0
89,0,63,74,0
87,1,20,91,0
85,1,161,13,0
19,1,27,36,0
19,0,108,32,0
89,0,115,78,0
29,0,38,90,0
22,0,59,99,0
47,0,165,69,0
65,0,148,90,0
65,0,68,78,1
81,1,151,19,0
57,0,81,87,0
55,0,186,8,0
83,0,135,75,0
52,1,144,46,0
49,1,65,92,0
67,0,24,92,0
62,1,129,98,0
25,0,114,41,0
45,1,147,54,0
37,1,59,65,0
22,1,45,20,0
67,0,104,50,0
46,1,91,82,0
73,1,145,1,0
29,0,145,82,0
50,0,119,82,1
79,0,150,54,0
28,0,89,3,0
19,1,97,87,0
70,1,152,77,0
84,0,96,20,0
63,0,102,4,0
90,0,100,88,0
82,0,61,43,0
74,1,171,15,0
50,1,123,49,1
50,1,82,11,0
39,1,35,59,0
67,0,152,56,0
88,1,54,85,0
64,1,174,92,0
64,0,44,44,0
86,1,93,37,0
55,0,48,94,0
59,1,113,67,0
77,1,126,64,0
88,1,78,72,0
42,1,23,82,1
69,0,33,75,1
83,0,185,76,0
88,0,198,37,0
60,0,182,38,0
43,1,91,81,0
72,0,156,9,0
70,1,58,82,1
62,1,174,35,0
84,1,48,38,0
78,1,142,5,0
22,1,52,38,0
87,0,69,34,0
26,0,35,19,1
69,1,113,21,1
65,0,62,94,0
89,0,25,5,0
81,1,54,62,0
62,1,152,91,0
37,1,121,95,0
30,1,154,24,0
27,0,81,40,0
69,0,106,12,0
39,0,193,54,0
26,1,74,25,1
42,0,181,11,0
90,0,119,30,0
75,1,131,42,0
32,0,27,36,0
21,1,195,9,0
28,1,31,74,1
21,0,26,60,0
55,1,103,67,0
78,1,84,82,0
42,0,100,39,0
28,0,37,48,1
39,1,152,32,0
77,1,102,7,0
61,0,169,18,0
26,0,165,1,0
21,0,55,84,0
82,0,132,55,0
67,1,53,40,0
71,0,122,7,0
32,0,58,33,0
67,1,89,87,0
69,1,188,50,0
65,0,107,55,0
21,1,169,56,0
32,0,116,91,0
34,0,133,2,0
20,1,133,26,0
68,1,180,10,0
75,0,175,82,0
45,0,170,31,0
85,1,133,4,0
41,0,187,60,0
76,1,68,60,0
23,0,74,96,0
67,1,133,16,0
31,1,57,17,0
89,1,105,27,0
57,0,78,95,0
18,0,123,44,1
60,0,47,39,0
86,1,172,97,0
60,0,75,61,0
41,1,96,29,0
77,0,111,66,0
37,1,29,57,0
61,1,88,21,0
71,1,98,70,0
36,1,63,31,0
44,0,145,12,0
67,0,131,68,0
44,1,137,9,0
34,1,65,90,0
80,0,84,7,0
74,1,192,32,0
85,0,198,73,0
81,1,84,1,0
70,1,37,21,1
34,0,169,68,0
53,0,28,52,1
25,1,57,70,0
38,1,49,43,0
55,0,51,77,0
72,0,67,75,1
19,0,117,95,0
62,1,108,18,1
61,1,155,81,0
61,1,187,76,0
22,1,141,74,0
46,1,35,24,1
76,1,34,40,0
70,1,46,39,0
37,0,70,52,1
32,1,177,14,0
83,0,84,39,0
21,1,23,93,0
76,1,73,13,0
61,1,146,92,0
29,0,192,73,0
49,1,130,84,1
38,0,106,85,0
70,0,61,53,1
76,1,184,79,0
33,1,142,65,0
75,0,47,72,0
47,0,125,82,1
90,0,127,11,0
58,0,145,29,0
58,0,97,21,0
36,0,135,71,0
47,1,191,58,0
23,1,162,3,0
20,0,143,29,0
37,1,21,77,0
29,1,109,70,0
65,0,145,49,0
34,1,110,18,0
21,0,136,1,0
77,0,100,9,0
34,0,59,41,0
66,1,145,53,0
47,1,154,35,0
55,1,29,15,0
65,0,119,63,0
61,1,155,79,0
57,0,140,60,0
87,1,22,59,0
76,1,68,60,0
44,0,192,15,0
50,0,168,48,0
59,0,148,94,0
70,1,186,12,0
51,0,54,83,0
70,1,161,96,0
37,1,78,79,1
64,0,124,12,1
72,0,27,93,0
73,0,141,28,0
72,0,120,18,1
83,1,196,59,0
51,1,187,2,0
38,0,39,93,0
69,1,159,44,0
54,0,97,45,0
80,0,84,50,0
60,0,99,31,0
52,1,176,52,0
52,1,26,65,0
27,1,73,65,0
55,1,92,96,0
37,0,134,11,0
63,0,129,45,1
42,1,138,66,0
80,0,105,14,0
73,1,117,75,1
86,1,125,20,0
48,0,176,17,0
58,1,164,97,0
59,1,196,44,0
25,1,58,55,1
41,0,157,81,0
71,1,148,41,0
50,1,43,58,0
41,1,124,79,1
21,1,155,99,0
62,1,113,91,0
45,0,80,87,1
85,0,28,34,0
64,1,110,58,0
69,1,62,24,1
67,1,94,28,0
83,1,64,70,0
64,0,62,10,0
